Joint,OutputCase,CaseType,StepType,StepNum,U1,U2,U3,R1,R2,R3
,,,,,ft,ft,ft,Radians,Radians,Radians
24,LCB6,Combination,,,0.005712,0,-0.009564,0,0.003568,0
24,Envelope,Combination,Max,,0.006192,0,-0.008862,0,0.003953,0
24,Envelope,Combination,Min,,0.005328,0,-0.010602,0,0.003317,0
24,DEAD2,Combination,,,0.000221,0,-0.000376,0,0.000133,0
24,LCB7,Combination,,,0.005448,0,-0.009027,0,0.003396,0
24,LCB8,Combination,,,0.005328,0,-0.008862,0,0.003317,0
24,LCB9,Combination,,,0.005804,0,-0.009701,0,0.003614,0
24,LCB10,Combination,,,0.005522,0,-0.009283,0,0.00345,0
24,LCB11,Combination,,,0.006092,0,-0.01032,0,0.003859,0
24,LCB12,Combination,,,0.005476,0,-0.009467,0,0.003481,0
25,MODAL,LinModal,Mode,1,4.27E-17,-0.518263,-6.11E-17,0.565604,-3.55E-17,8.35E-14
25,MODAL,LinModal,Mode,2,3.33E-18,-0.506931,-3.36E-18,-0.870647,3.23E-18,-0.333568
25,MODAL,LinModal,Mode,3,2.80E-17,0.718462,-5.33E-18,-0.40219,-2.86E-19,-0.054586
25,MODAL,LinModal,Mode,4,0.484656,1.76E-16,-0.554119,8.91E-17,0.126849,-3.86E-17
25,MODAL,LinModal,Mode,5,3.18E-16,0.917141,2.79E-17,0.624063,-1.86E-16,0.296315
25,MODAL,LinModal,Mode,6,-0.595318,-1.69E-15,-0.401331,3.15E-16,0.141223,-4.72E-16
25,MODAL,LinModal,Mode,7,1.61E-14,-1.236706,-2.04E-16,-1.191239,-2.18E-15,0.077768
25,MODAL,LinModal,Mode,8,1.23E-12,-0.582859,-4.84E-13,0.453166,2.14E-12,0.159444
25,MODAL,LinModal,Mode,9,4.66E-11,-1.198285,-1.72E-11,-1.589563,6.96E-11,0.432214
25,MODAL,LinModal,Mode,10,-0.060939,6.52E-10,-1.093491,5.35E-11,0.137471,-8.75E-10
25,MODAL,LinModal,Mode,11,7.27E-10,0.0531,-1.86E-10,1.117563,3.91E-10,0.655613
25,MODAL,LinModal,Mode,12,2.34E-08,-0.85298,-1.80E-08,-1.398994,8.36E-08,0.740294
25,LC_2,LinStatic,,,0.00498,0,-0.018073,0,0.004694,0
25,LC_3,LinStatic,,,0.005174,0,-0.018857,0,0.005025,0
25,LC_4,LinStatic,,,0.004827,0,-0.017615,0,0.004756,0
25,LC_5,LinStatic,,,0.004987,0,-0.018199,0,0.00494,0
25,LC_6,LinStatic,,,0.004685,0,-0.017088,0,0.004645,0
25,LC_2_1450,LinStatic,,,0,0,0,0,0,0
25,LC_1_1450,LinStatic,,,0,0,0,0,0,0
25,LC_3_1450,LinStatic,,,0,0,0,0,0,0
25,LC_4_1450,LinStatic,,,0,0,0,0,0,0
25,LC_5_1450,LinStatic,,,0,0,0,0,0,0
25,LC_6_1450,LinStatic,,,0,0,0,0,0,0
25,LC_7_1450,LinStatic,,,0.00304,0,-0.011087,0,0.003011,0
25,LC_8_1450,LinStatic,,,0.001928,0,-0.007022,0,0.001938,0
25,LC_9_1450,LinStatic,,,0.002298,0,-0.008375,0,0.002308,0
25,LC_10_1450,LinStatic,,,0.002119,0,-0.00772,0,0.00213,0
25,LC_11_1450,LinStatic,,,0.002614,0,-0.009529,0,0.002619,0
25,LC_12_1450,LinStatic,,,0.002464,0,-0.008979,0,0.002472,0
25,LC2_2_1150,LinStatic,,,0.001982,0,-0.007221,0,0.001985,0
25,LC2_3_1150,LinStatic,,,0.002102,0,-0.007658,0,0.002102,0
25,LC2_4_1150,LinStatic,,,0.001709,0,-0.006223,0,0.001714,0
25,LC2_5_1150,LinStatic,,,0.001851,0,-0.006742,0,0.001855,0
25,LC2_6_1150,LinStatic,,,0.001558,0,-0.005669,0,0.001562,0
25,LC2_7_1150,LinStatic,,,0.001398,0,-0.005085,0,0.001401,0
25,LC2_8_1150,LinStatic,,,0.002509,0,-0.009156,0,0.00247,0
25,LC2_9_1150,LinStatic,,,0.002515,0,-0.009186,0,0.002471,0
25,LC2_10_1150,LinStatic,,,0.002501,0,-0.009135,0,0.002437,0
25,LC2_11_1150,LinStatic,,,0.002465,0,-0.008982,0,0.002343,0
25,LC2_12_1150,LinStatic,,,0.002214,0,-0.007733,0,0.001633,0
25,LC_7,LinStatic,,,0.004437,0,-0.016172,0,0.004412,0
25,LC_8,LinStatic,,,0.004437,0,-0.016178,0,0.004408,0
25,LC_9,LinStatic,,,0.004814,0,-0.017561,0,0.004779,0
25,LC_10,LinStatic,,,0.004621,0,-0.016855,0,0.004567,0
25,LC_11,LinStatic,,,0.005079,0,-0.018511,0,0.004962,0
25,LC_12,LinStatic,,,0.004677,0,-0.016712,0,0.004105,0
25,Dead_Patter,n   LinStati,c,,0.000137,0,-0.000482,0,0.00012,0
25,Dead_Case,LinStatic,,,0.000137,0,-0.000482,0,0.00012,0
25,LC_2_Pre,LinStatic,,,0.001347,0,-0.004868,0,0.001262,0
25,LC_3_Pre,LinStatic,,,0.001394,0,-0.005054,0,0.001337,0
25,LC_4_Pre,LinStatic,,,0.001301,0,-0.004719,0,0.00126,0
25,LC_5_Pre,LinStatic,,,0.001341,0,-0.004868,0,0.001306,0
25,LC_6_Pre,LinStatic,,,0.001263,0,-0.00458,0,0.001229,0
25,LC_7_Pre,LinStatic,,,0.001203,0,-0.004359,0,0.001172,0
25,LC_8_Pre,LinStatic,,,0.001263,0,-0.00458,0,0.001229,0
25,LC_9_Pre,LinStatic,,,0.001341,0,-0.004868,0,0.001306,0
25,LC_10_Pre,LinStatic,,,0.001301,0,-0.004719,0,0.00126,0
25,LC_11_Pre,LinStatic,,,0.001394,0,-0.005054,0,0.001337,0
25,LC_12_Pre,LinStatic,,,0.001297,0,-0.004614,0,0.001121,0
25,LCB2,Combination,,,0.003633,0,-0.013205,0,0.003432,0
25,LCB3,Combination,,,0.00378,0,-0.013803,0,0.003689,0
25,LCB4,Combination,,,0.003527,0,-0.012896,0,0.003495,0
25,LCB5,Combination,,,0.003646,0,-0.013331,0,0.003634,0
25,LCB6,Combination,,,0.003422,0,-0.012507,0,0.003416,0
25,Envelope,Combination,Max,,0.00378,0,-0.011598,0,0.003689,0
25,Envelope,Combination,Min,,0.003174,0,-0.013803,0,0.002984,0
25,DEAD2,Combination,,,0.000137,0,-0.000482,0,0.00012,0
25,LCB7,Combination,,,0.003234,0,-0.011812,0,0.00324,0
25,LCB8,Combination,,,0.003174,0,-0.011598,0,0.003179,0
25,LCB9,Combination,,,0.003472,0,-0.012693,0,0.003473,0
25,LCB10,Combination,,,0.00332,0,-0.012136,0,0.003307,0
25,LCB11,Combination,,,0.003686,0,-0.013458,0,0.003626,0
25,LCB12,Combination,,,0.00338,0,-0.012098,0,0.002984,0
26,MODAL,LinModal,Mode,1,3.20E-17,-0.989412,-2.35E-17,0.565604,-5.59E-17,6.36E-14
26,MODAL,LinModal,Mode,2,2.61E-18,-0.036064,-3.96E-18,-0.875827,-1.31E-18,-0.284247
26,MODAL,LinModal,Mode,3,2.33E-17,0.924377,-1.48E-18,-0.32364,-4.23E-18,-0.178764
26,MODAL,LinModal,Mode,4,0.568897,-9.73E-18,-0.650751,1.11E-16,0.102313,-1.01E-16
26,MODAL,LinModal,Mode,5,2.66E-16,0.642377,1.74E-16,0.513502,-1.12E-16,0.206568
26,MODAL,LinModal,Mode,6,-0.528859,4.20E-15,-0.512771,-2.73E-15,0.121042,1.99E-15
26,MODAL,LinModal,Mode,7,1.32E-14,0.194162,2.28E-15,-1.461401,-5.06E-15,0.505324
26,MODAL,LinModal,Mode,8,1.14E-12,-1.021864,-1.70E-12,0.79021,1.02E-12,0.170642
26,MODAL,LinModal,Mode,9,4.38E-11,0.951683,-5.54E-11,-1.716298,2.85E-11,0.527109
26,MODAL,LinModal,Mode,10,-0.046107,-6.32E-10,-1.148464,1.30E-10,-0.027623,-1.41E-10
26,MODAL,LinModal,Mode,11,6.12E-10,-0.783102,-3.33E-10,1.399054,-2.19E-10,0.689993
26,MODAL,LinModal,Mode,12,2.43E-08,1.044232,-6.73E-08,-1.039543,4.74E-08,-0.352269
26,LC_2,LinStatic,,,0.007663,0,-0.021656,0,0.003668,0
26,LC_3,LinStatic,,,0.008038,0,-0.022718,0,0.004142,0
26,LC_4,LinStatic,,,0.007566,0,-0.021292,0,0.004125,0
26,LC_5,LinStatic,,,0.007882,0,-0.022047,0,0.004355,0
26,LC_6,LinStatic,,,0.007454,0,-0.020727,0,0.004049,0
26,LC_2_1450,LinStatic,,,0,0,0,0,0,0
26,LC_1_1450,LinStatic,,,0,0,0,0,0,0
26,LC_3_1450,LinStatic,,,0,0,0,0,0,0
26,LC_4_1450,LinStatic,,,0,0,0,0,0,0
26,LC_5_1450,LinStatic,,,0,0,0,0,0,0
26,LC_6_1450,LinStatic,,,0,0,0,0,0,0
26,LC_7_1450,LinStatic,,,0.00484,0,-0.013453,0,0.00256,0
26,LC_8_1450,LinStatic,,,0.003174,0,-0.008561,0,0.001716,0
26,LC_9_1450,LinStatic,,,0.003766,0,-0.010204,0,0.002036,0
26,LC_10_1450,LinStatic,,,0.003481,0,-0.00941,0,0.001882,0
26,LC_11_1450,LinStatic,,,0.004255,0,-0.011601,0,0.002302,0
26,LC_12_1450,LinStatic,,,0.004025,0,-0.010936,0,0.002176,0
26,LC2_2_1150,LinStatic,,,0.003236,0,-0.008792,0,0.001746,0
26,LC2_3_1150,LinStatic,,,0.003418,0,-0.009319,0,0.001846,0
26,LC2_4_1150,LinStatic,,,0.002804,0,-0.007581,0,0.001513,0
26,LC2_5_1150,LinStatic,,,0.003031,0,-0.008212,0,0.001635,0
26,LC2_6_1150,LinStatic,,,0.00256,0,-0.006908,0,0.001381,0
26,LC2_7_1150,LinStatic,,,0.0023,0,-0.006197,0,0.00124,0
26,LC2_8_1150,LinStatic,,,0.003924,0,-0.011078,0,0.002136,0
26,LC2_9_1150,LinStatic,,,0.003891,0,-0.011091,0,0.002177,0
26,LC2_10_1150,LinStatic,,,0.003819,0,-0.010992,0,0.002092,0
26,LC2_11_1150,LinStatic,,,0.003707,0,-0.010746,0,0.001841,0
26,LC2_12_1150,LinStatic,,,0.003139,0,-0.008916,0,0.000942,0
26,LC_7,LinStatic,,,0.00714,0,-0.01965,0,0.0038,0
26,LC_8,LinStatic,,,0.007098,0,-0.019639,0,0.003852,0
26,LC_9,LinStatic,,,0.007657,0,-0.021296,0,0.004213,0
26,LC_10,LinStatic,,,0.007301,0,-0.020402,0,0.003974,0
26,LC_11,LinStatic,,,0.007962,0,-0.022346,0,0.004143,0
26,LC_12,LinStatic,,,0.007164,0,-0.019852,0,0.003118,0
26,Dead_Patter,n   LinStati,c,,0.00021,0,-0.000574,0,0.000097,0
26,Dead_Case,LinStatic,,,0.00021,0,-0.000574,0,0.000097,0
26,LC_2_Pre,LinStatic,,,0.002081,0,-0.005835,0,0.001002,0
26,LC_3_Pre,LinStatic,,,0.002169,0,-0.006083,0,0.001106,0
26,LC_4_Pre,LinStatic,,,0.002038,0,-0.005694,0,0.001084,0
26,LC_5_Pre,LinStatic,,,0.002115,0,-0.005884,0,0.001138,0
26,LC_6_Pre,LinStatic,,,0.002002,0,-0.005541,0,0.001061,0
26,LC_7_Pre,LinStatic,,,0.001923,0,-0.005279,0,0.001002,0
26,LC_8_Pre,LinStatic,,,0.002002,0,-0.005541,0,0.001061,0
26,LC_9_Pre,LinStatic,,,0.002115,0,-0.005884,0,0.001138,0
26,LC_10_Pre,LinStatic,,,0.002038,0,-0.005694,0,0.001084,0
26,LC_11_Pre,LinStatic,,,0.002169,0,-0.006083,0,0.001106,0
26,LC_12_Pre,LinStatic,,,0.001973,0,-0.005468,0,0.000845,0
26,LCB2,Combination,,,0.005582,0,-0.015821,0,0.002666,0
26,LCB3,Combination,,,0.005869,0,-0.016635,0,0.003036,0
26,LCB4,Combination,,,0.005528,0,-0.015598,0,0.003041,0
26,LCB5,Combination,,,0.005766,0,-0.016163,0,0.003217,0
26,LCB6,Combination,,,0.005452,0,-0.015186,0,0.002987,0
26,Envelope,Combination,Max,,0.005869,0,-0.014098,0,0.003217,0
26,Envelope,Combination,Min,,0.005096,0,-0.016635,0,0.002273,0
26,DEAD2,Combination,,,0.00021,0,-0.000574,0,0.000097,0
26,LCB7,Combination,,,0.005217,0,-0.01437,0,0.002798,0
26,LCB8,Combination,,,0.005096,0,-0.014098,0,0.002791,0
26,LCB9,Combination,,,0.005542,0,-0.015411,0,0.003075,0
26,LCB10,Combination,,,0.005263,0,-0.014708,0,0.00289,0
26,LCB11,Combination,,,0.005794,0,-0.016263,0,0.003037,0
26,LCB12,Combination,,,0.005191,0,-0.014384,0,0.002273,0
27,MODAL,LinModal,Mode,1,3.91E-17,-0.518263,1.88E-17,0.565604,-5.36E-17,4.53E-14
27,MODAL,LinModal,Mode,2,2.47E-18,-0.985035,7.42E-19,-0.878799,-7.89E-18,-0.232667
27,MODAL,LinModal,Mode,3,1.88E-17,0.547768,1.49E-18,-0.248962,-8.50E-18,-0.14713
27,MODAL,LinModal,Mode,4,0.503424,8.28E-19,-0.725857,1.09E-16,0.079008,-5.04E-17
27,MODAL,LinModal,Mode,5,2.05E-16,1.066669,1.34E-16,0.397092,6.75E-17,-0.124418
27,MODAL,LinModal,Mode,6,-0.592778,3.30E-17,-0.612726,-8.55E-16,0.112101,5.02E-16
27,MODAL,LinModal,Mode,7,9.94E-15,-0.797599,-2.24E-15,-1.623255,4.07E-15,0.379244
27,MODAL,LinModal,Mode,8,9.24E-13,0.201989,-1.37E-12,1.020782,-1.29E-12,0.683794
27,MODAL,LinModal,Mode,9,3.62E-11,-0.237475,-4.06E-11,-1.454317,-4.71E-11,0.526358
27,MODAL,LinModal,Mode,10,-0.002861,-6.84E-10,-1.052389,-6.88E-11,-0.186201,4.67E-10
27,MODAL,LinModal,Mode,11,4.85E-10,1.253832,-2.84E-10,1.239315,-2.88E-10,0.48618
27,MODAL,LinModal,Mode,12,2.10E-08,0.356076,-4.86E-08,-0.105447,-5.41E-08,0.477182
27,LC_2,LinStatic,,,0.005502,0,-0.024238,0,0.002703,0
27,LC_3,LinStatic,,,0.005712,0,-0.025638,0,0.003111,0
27,LC_4,LinStatic,,,0.005316,0,-0.024197,0,0.003141,0
27,LC_5,LinStatic,,,0.005475,0,-0.025251,0,0.003521,0
27,LC_6,LinStatic,,,0.005129,0,-0.023864,0,0.003481,0
27,LC_2_1450,LinStatic,,,0,0,0,0,0,0
27,LC_1_1450,LinStatic,,,0,0,0,0,0,0
27,LC_3_1450,LinStatic,,,0,0,0,0,0,0
27,LC_4_1450,LinStatic,,,0,0,0,0,0,0
27,LC_5_1450,LinStatic,,,0,0,0,0,0,0
27,LC_6_1450,LinStatic,,,0,0,0,0,0,0
27,LC_7_1450,LinStatic,,,0.003327,0,-0.015543,0,0.002333,0
27,LC_8_1450,LinStatic,,,0.002078,0,-0.009944,0,0.001568,0
27,LC_9_1450,LinStatic,,,0.002483,0,-0.011845,0,0.001856,0
27,LC_10_1450,LinStatic,,,0.002287,0,-0.010927,0,0.001719,0
27,LC_11_1450,LinStatic,,,0.002833,0,-0.013446,0,0.002081,0
27,LC_12_1450,LinStatic,,,0.002665,0,-0.012686,0,0.001977,0
27,LC2_2_1150,LinStatic,,,0.002145,0,-0.010196,0,0.001585,0
27,LC2_3_1150,LinStatic,,,0.002278,0,-0.010798,0,0.001667,0
27,LC2_4_1150,LinStatic,,,0.001844,0,-0.0088,0,0.00138,0
27,LC2_5_1150,LinStatic,,,0.002,0,-0.009528,0,0.001489,0
27,LC2_6_1150,LinStatic,,,0.001679,0,-0.008021,0,0.00126,0
27,LC2_7_1150,LinStatic,,,0.001506,0,-0.007195,0,0.001132,0
27,LC2_8_1150,LinStatic,,,0.002767,0,-0.012699,0,0.001778,0
27,LC2_9_1150,LinStatic,,,0.002787,0,-0.012604,0,0.001628,0
27,LC2_10_1150,LinStatic,,,0.002784,0,-0.012345,0,0.001413,0
27,LC2_11_1150,LinStatic,,,0.002754,0,-0.011904,0,0.001161,0
27,LC2_12_1150,LinStatic,,,0.002472,0,-0.009498,0,0.000487,0
27,LC_7,LinStatic,,,0.004832,0,-0.022738,0,0.003465,0
27,LC_8,LinStatic,,,0.004845,0,-0.022643,0,0.003346,0
27,LC_9,LinStatic,,,0.00527,0,-0.024449,0,0.003484,0
27,LC_10,LinStatic,,,0.005071,0,-0.023272,0,0.003133,0
27,LC_11,LinStatic,,,0.005587,0,-0.025349,0,0.003242,0
27,LC_12,LinStatic,,,0.005137,0,-0.022185,0,0.002464,0
27,Dead_Patter,n   LinStati,c,,0.00015,0,-0.000648,0,0.000079,0
27,Dead_Case,LinStatic,,,0.00015,0,-0.000648,0,0.000079,0
27,LC_2_Pre,LinStatic,,,0.001484,0,-0.006558,0,0.000766,0
27,LC_3_Pre,LinStatic,,,0.001534,0,-0.00688,0,0.000855,0
27,LC_4_Pre,LinStatic,,,0.001429,0,-0.006474,0,0.000845,0
27,LC_5_Pre,LinStatic,,,0.00147,0,-0.006731,0,0.00093,0
27,LC_6_Pre,LinStatic,,,0.001381,0,-0.006363,0,0.000909,0
27,LC_7_Pre,LinStatic,,,0.001311,0,-0.006086,0,0.000899,0
27,LC_8_Pre,LinStatic,,,0.001381,0,-0.006363,0,0.000909,0
27,LC_9_Pre,LinStatic,,,0.00147,0,-0.006731,0,0.00093,0
27,LC_10_Pre,LinStatic,,,0.001429,0,-0.006474,0,0.000845,0
27,LC_11_Pre,LinStatic,,,0.001534,0,-0.00688,0,0.000855,0
27,LC_12_Pre,LinStatic,,,0.001426,0,-0.006095,0,0.000657,0
27,LCB2,Combination,,,0.004018,0,-0.01768,0,0.001937,0
27,LCB3,Combination,,,0.004177,0,-0.018758,0,0.002256,0
27,LCB4,Combination,,,0.003887,0,-0.017723,0,0.002296,0
27,LCB5,Combination,,,0.004005,0,-0.01852,0,0.002591,0
27,LCB6,Combination,,,0.003747,0,-0.017501,0,0.002572,0
27,Envelope,Combination,Max,,0.004177,0,-0.016089,0,0.002591,0
27,Envelope,Combination,Min,,0.003464,0,-0.018758,0,0.001807,0
27,DEAD2,Combination,,,0.00015,0,-0.000648,0,0.000079,0
27,LCB7,Combination,,,0.003522,0,-0.016653,0,0.002566,0
27,LCB8,Combination,,,0.003464,0,-0.01628,0,0.002437,0
27,LCB9,Combination,,,0.003799,0,-0.017717,0,0.002555,0
27,LCB10,Combination,,,0.003642,0,-0.016798,0,0.002287,0
27,LCB11,Combination,,,0.004053,0,-0.018469,0,0.002388,0
27,LCB12,Combination,,,0.003711,0,-0.016089,0,0.001807,0
28,MODAL,LinModal,Mode,1,2.69E-17,-0.989412,5.82E-17,0.565604,-2.83E-17,1.03E-14
28,MODAL,LinModal,Mode,2,1.26E-18,-0.416891,6.62E-18,-0.881724,-7.58E-18,-0.1664
28,MODAL,LinModal,Mode,3,1.29E-17,0.552094,1.01E-17,-0.171034,-6.20E-18,-0.26048
28,MODAL,LinModal,Mode,4,0.552915,-5.85E-17,-0.781463,1.14E-16,0.052157,4.57E-17
28,MODAL,LinModal,Mode,5,1.68E-16,0.643874,7.13E-17,0.275938,2.15E-16,-0.192463
28,MODAL,LinModal,Mode,6,-0.542996,-2.24E-15,-0.695754,4.32E-16,0.085586,-2.65E-15
28,MODAL,LinModal,Mode,7,6.19E-15,1.102157,-3.19E-15,-1.800376,9.12E-15,0.491604
28,MODAL,LinModal,Mode,8,4.94E-13,-0.362009,4.74E-14,1.264213,-2.51E-12,0.485316
28,MODAL,LinModal,Mode,9,2.28E-11,1.303599,7.44E-12,-1.213265,-8.03E-11,-0.218527
28,MODAL,LinModal,Mode,10,-0.103921,5.89E-10,-0.850238,-1.84E-10,-0.301579,2.88E-10
28,MODAL,LinModal,Mode,11,2.80E-10,0.279168,4.38E-11,1.092056,-1.04E-10,0.331262
28,MODAL,LinModal,Mode,12,1.03E-08,-0.31214,5.98E-09,0.772231,-1.09E-07,-1.048486
28,LC_2,LinStatic,,,0.007098,0,-0.026149,0,0.001472,0
28,LC_3,LinStatic,,,0.007441,0,-0.02785,0,0.001812,0
28,LC_4,LinStatic,,,0.007011,0,-0.026441,0,0.001962,0
28,LC_5,LinStatic,,,0.007314,0,-0.027797,0,0.002363,0
28,LC_6,LinStatic,,,0.006929,0,-0.026404,0,0.002507,0
28,LC_2_1450,LinStatic,,,0,0,0,0,0,0
28,LC_1_1450,LinStatic,,,0,0,0,0,0,0
28,LC_3_1450,LinStatic,,,0,0,0,0,0,0
28,LC_4_1450,LinStatic,,,0,0,0,0,0,0
28,LC_5_1450,LinStatic,,,0,0,0,0,0,0
28,LC_6_1450,LinStatic,,,0,0,0,0,0,0
28,LC_7_1450,LinStatic,,,0.004496,0,-0.017259,0,0.001928,0
28,LC_8_1450,LinStatic,,,0.002995,0,-0.011146,0,0.001287,0
28,LC_9_1450,LinStatic,,,0.003547,0,-0.013262,0,0.001512,0
28,LC_10_1450,LinStatic,,,0.003282,0,-0.012242,0,0.001408,0
28,LC_11_1450,LinStatic,,,0.003994,0,-0.015029,0,0.001645,0
28,LC_12_1450,LinStatic,,,0.003785,0,-0.014193,0,0.001591,0
28,LC2_2_1150,LinStatic,,,0.003042,0,-0.011402,0,0.001273,0
28,LC2_3_1150,LinStatic,,,0.003208,0,-0.012065,0,0.001316,0
28,LC2_4_1150,LinStatic,,,0.002643,0,-0.009855,0,0.001128,0
28,LC2_5_1150,LinStatic,,,0.002853,0,-0.010664,0,0.001211,0
28,LC2_6_1150,LinStatic,,,0.002416,0,-0.008986,0,0.001032,0
28,LC2_7_1150,LinStatic,,,0.002172,0,-0.008063,0,0.000927,0
28,LC2_8_1150,LinStatic,,,0.00362,0,-0.01396,0,0.001181,0
28,LC2_9_1150,LinStatic,,,0.003578,0,-0.013733,0,0.000925,0
28,LC2_10_1150,LinStatic,,,0.003504,0,-0.0133,0,0.000673,0
28,LC2_11_1150,LinStatic,,,0.003397,0,-0.012665,0,0.000404,0
28,LC2_12_1150,LinStatic,,,0.002889,0,-0.009776,0,0.000116,0
28,LC_7,LinStatic,,,0.006667,0,-0.025321,0,0.002855,0
28,LC_8,LinStatic,,,0.006615,0,-0.025107,0,0.002468,0
28,LC_9,LinStatic,,,0.007125,0,-0.026996,0,0.002437,0
28,LC_10,LinStatic,,,0.006786,0,-0.025542,0,0.002081,0
28,LC_11,LinStatic,,,0.007391,0,-0.027694,0,0.00205,0
28,LC_12,LinStatic,,,0.006674,0,-0.023969,0,0.001707,0
28,Dead_Patter,n   LinStati,c,,0.000195,0,-0.000704,0,0.000055,0
28,Dead_Case,LinStatic,,,0.000195,0,-0.000704,0,0.000055,0
28,LC_2_Pre,LinStatic,,,0.001932,0,-0.007105,0,0.000457,0
28,LC_3_Pre,LinStatic,,,0.002012,0,-0.007493,0,0.00053,0
28,LC_4_Pre,LinStatic,,,0.001892,0,-0.007082,0,0.000551,0
28,LC_5_Pre,LinStatic,,,0.001966,0,-0.007406,0,0.000638,0
28,LC_6_Pre,LinStatic,,,0.001863,0,-0.007027,0,0.000658,0
28,LC_7_Pre,LinStatic,,,0.001796,0,-0.006753,0,0.000725,0
28,LC_8_Pre,LinStatic,,,0.001863,0,-0.007027,0,0.000658,0
28,LC_9_Pre,LinStatic,,,0.001966,0,-0.007406,0,0.000638,0
28,LC_10_Pre,LinStatic,,,0.001892,0,-0.007082,0,0.000551,0
28,LC_11_Pre,LinStatic,,,0.002012,0,-0.007493,0,0.00053,0
28,LC_12_Pre,LinStatic,,,0.001836,0,-0.006566,0,0.000443,0
28,LCB2,Combination,,,0.005167,0,-0.019044,0,0.001015,0
28,LCB3,Combination,,,0.005429,0,-0.020358,0,0.001282,0
28,LCB4,Combination,,,0.005119,0,-0.019359,0,0.001412,0
28,LCB5,Combination,,,0.005348,0,-0.020391,0,0.001725,0
28,LCB6,Combination,,,0.005066,0,-0.019377,0,0.001849,0
28,Envelope,Combination,Max,,0.005429,0,-0.017403,0,0.00213,0
28,Envelope,Combination,Min,,0.004752,0,-0.020391,0,0.001015,0
28,DEAD2,Combination,,,0.000195,0,-0.000704,0,0.000055,0
28,LCB7,Combination,,,0.004872,0,-0.018568,0,0.00213,0
28,LCB8,Combination,,,0.004752,0,-0.018079,0,0.00181,0
28,LCB9,Combination,,,0.005158,0,-0.01959,0,0.001799,0
28,LCB10,Combination,,,0.004894,0,-0.018461,0,0.00153,0
28,LCB11,Combination,,,0.00538,0,-0.020201,0,0.00152,0
28,LCB12,Combination,,,0.004838,0,-0.017403,0,0.001264,0
29,MODAL,LinModal,Mode,1,2.84E-17,-0.518263,7.10E-17,0.565604,-7.05E-18,-7.86E-15
29,MODAL,LinModal,Mode,2,4.07E-19,-1.264235,5.82E-18,-0.882923,3.37E-18,-0.097675
29,MODAL,LinModal,Mode,3,6.73E-18,0.243505,5.64E-18,-0.094267,4.52E-18,-0.209311
29,MODAL,LinModal,Mode,4,0.523514,8.58E-17,-0.812879,1.41E-16,0.025227,4.83E-17
29,MODAL,LinModal,Mode,5,7.97E-17,0.548832,-1.39E-16,0.151598,2.21E-16,-0.460123
29,MODAL,LinModal,Mode,6,-0.582709,-1.57E-16,-0.75831,-3.25E-16,0.062558,-2.62E-16
29,MODAL,LinModal,Mode,7,3.12E-15,-0.209866,-5.37E-15,-1.862172,-2.10E-15,0.248965
29,MODAL,LinModal,Mode,8,3.72E-13,1.287484,1.13E-12,1.367071,-1.26E-12,0.469581
29,MODAL,LinModal,Mode,9,1.66E-11,0.176431,3.54E-11,-0.702787,-2.93E-11,-0.058123
29,MODAL,LinModal,Mode,10,0.039876,5.79E-10,-0.537303,4.03E-11,-0.424808,-7.68E-11
29,MODAL,LinModal,Mode,11,1.58E-10,1.065898,7.39E-11,0.621386,-1.15E-10,-0.726494
29,MODAL,LinModal,Mode,12,1.01E-08,0.674031,5.02E-08,1.317374,-4.46E-08,-0.033964
29,LC_2,LinStatic,,,0.006098,0,-0.027184,0,0.000834,0
29,LC_3,LinStatic,,,0.006357,0,-0.029025,0,0.000953,0
29,LC_4,LinStatic,,,0.005925,0,-0.027596,0,0.000939,0
29,LC_5,LinStatic,,,0.006113,0,-0.029211,0,0.001231,0
29,LC_6,LinStatic,,,0.005727,0,-0.027912,0,0.001374,0
29,LC_2_1450,LinStatic,,,0,0,0,0,0,0
29,LC_1_1450,LinStatic,,,0,0,0,0,0,0
29,LC_3_1450,LinStatic,,,0,0,0,0,0,0
29,LC_4_1450,LinStatic,,,0,0,0,0,0,0
29,LC_5_1450,LinStatic,,,0,0,0,0,0,0
29,LC_6_1450,LinStatic,,,0,0,0,0,0,0
29,LC_7_1450,LinStatic,,,0.003726,0,-0.018383,0,0.001074,0
29,LC_8_1450,LinStatic,,,0.002286,0,-0.012134,0,0.001059,0
29,LC_9_1450,LinStatic,,,0.002738,0,-0.014416,0,0.00123,0
29,LC_10_1450,LinStatic,,,0.002518,0,-0.013318,0,0.00115,0
29,LC_11_1450,LinStatic,,,0.003136,0,-0.016315,0,0.00136,0
29,LC_12_1450,LinStatic,,,0.002945,0,-0.015419,0,0.001301,0
29,LC2_2_1150,LinStatic,,,0.00237,0,-0.012382,0,0.001039,0
29,LC2_3_1150,LinStatic,,,0.002522,0,-0.013093,0,0.001085,0
29,LC2_4_1150,LinStatic,,,0.002031,0,-0.010715,0,0.000919,0
29,LC2_5_1150,LinStatic,,,0.002206,0,-0.011587,0,0.000982,0
29,LC2_6_1150,LinStatic,,,0.001847,0,-0.009777,0,0.000847,0
29,LC2_7_1150,LinStatic,,,0.001655,0,-0.008776,0,0.000765,0
29,LC2_8_1150,LinStatic,,,0.003112,0,-0.014536,0,0.000425,0
29,LC2_9_1150,LinStatic,,,0.003133,0,-0.014131,0,0.000204,0
